,T,i
1033,0.517,-0.00309605
1034,0.5175,-0.00309361
1035,0.518,-0.00309147
1036,0.5185,-0.00309025
1037,0.519,-0.00308659
1038,0.5195,-0.00308628
1039,0.52,-0.00308476
1040,0.5205,-0.00308506
1041,0.521,-0.00308232
1042,0.5215,-0.00308232
1043,0.522,-0.0030811
1044,0.5225,-0.00307652
1045,0.523,-0.00307682
1046,0.5235,-0.00307652
1047,0.524,-0.00307438
1048,0.5245,-0.00307377
1049,0.525,-0.00307133
1050,0.5255,-0.0030695
1051,0.526,-0.00306919
1052,0.5265,-0.00306797
1053,0.527,-0.00306645
1054,0.5275,-0.00306431
1055,0.528,-0.00306401
1056,0.5285,-0.00306157
1057,0.529,-0.00306095
1058,0.5295,-0.00305973
1059,0.53,-0.00306034
1060,0.5305,-0.00305607
1061,0.531,-0.00305485
1062,0.5315,-0.00305668
1063,0.532,-0.00305302
1064,0.5325,-0.0030521
1065,0.533,-0.00305088
1066,0.5335,-0.00304753
1067,0.534,-0.00304753
1068,0.5345,-0.00304386
1069,0.535,-0.00304509
1070,0.5355,-0.00304325
1071,0.536,-0.00304142
1072,0.5365,-0.00304203
1073,0.537,-0.00304234
1074,0.5375,-0.00303959
1075,0.538,-0.00303776
1076,0.5385,-0.00303624
1077,0.539,-0.00303501
1078,0.5395,-0.00303379
1079,0.54,-0.00303288
1080,0.5405,-0.00303013
1081,0.541,-0.00302769
1082,0.5415,-0.00302861
1083,0.542,-0.00302525
1084,0.5425,-0.00302433
1085,0.543,-0.00302403
1086,0.5435,-0.00302159
1087,0.544,-0.00302159
1088,0.5445,-0.00302037
1089,0.545,-0.00301823
1090,0.5455,-0.00301579
1091,0.546,-0.00301548
1092,0.5465,-0.00301426
1093,0.547,-0.00301396
1094,0.5475,-0.00301152
1095,0.548,-0.00301029
1096,0.5485,-0.00300907
1097,0.549,-0.00300968
1098,0.5495,-0.00300633
1099,0.55,-0.00300633
1100,0.5505,-0.00300389
1101,0.551,-0.0030045
1102,0.5515,-0.00300053
1103,0.552,-0.00299961
1104,0.5525,-0.00300083
1105,0.553,-0.00299961
1106,0.5535,-0.00299656
1107,0.554,-0.00299565
1108,0.5545,-0.00299595
1109,0.555,-0.00299351
1110,0.5555,-0.00299137
1111,0.556,-0.00299015
1112,0.5565,-0.00298863
1113,0.557,-0.0029868
1114,0.5575,-0.00298619
1115,0.558,-0.00298527
1116,0.5585,-0.00298466
1117,0.559,-0.00298649
1118,0.5595,-0.00298191
1119,0.56,-0.00298069
1120,0.5605,-0.00297825
1121,0.561,-0.00297764
1122,0.5615,-0.00297764
1123,0.562,-0.00297459
1124,0.5625,-0.00297489
1125,0.563,-0.00297398
1126,0.5635,-0.00297123
1127,0.564,-0.00297154
1128,0.5645,-0.00297062
1129,0.565,-0.00296757
1130,0.5655,-0.00296665
1131,0.566,-0.00296543
1132,0.5665,-0.00296696
1133,0.567,-0.00296299
1134,0.5675,-0.00296238
1135,0.568,-0.00296055
1136,0.5685,-0.00296025
1137,0.569,-0.00295933
1138,0.5695,-0.00295811
1139,0.57,-0.00295445
1140,0.5705,-0.00295536
1141,0.571,-0.00295658
1142,0.5715,-0.00295109
1143,0.572,-0.00295231
1144,0.5725,-0.00295078
1145,0.573,-0.00294834
1146,0.5735,-0.00294712
1147,0.574,-0.00294651
1148,0.5745,-0.00294499
1149,0.575,-0.00294712
1150,0.5755,-0.00294438
1151,0.576,-0.00294377
1152,0.5765,-0.00294224
1153,0.577,-0.00293949
1154,0.5775,-0.00293858
1155,0.578,-0.00293736
1156,0.5785,-0.00293736
1157,0.579,-0.002934
1158,0.5795,-0.00293369
1159,0.58,-0.00293278
1160,0.5805,-0.00293125
1161,0.581,-0.00292881
1162,0.5815,-0.00292881
1163,0.582,-0.0029279
1164,0.5825,-0.00292668
1165,0.583,-0.00292515
1166,0.5835,-0.00292423
1167,0.584,-0.00292393
1168,0.5845,-0.00292118
1169,0.585,-0.00291996
1170,0.5855,-0.00291935
1171,0.586,-0.00291905
1172,0.5865,-0.00292027
1173,0.587,-0.0029163
1174,0.5875,-0.00291203
1175,0.588,-0.00291416
1176,0.5885,-0.00291111
1177,0.589,-0.00291081
1178,0.5895,-0.00290867
1179,0.59,-0.00290928
1180,0.5905,-0.00290714
1181,0.591,-0.00290745
1182,0.5915,-0.0029044
1183,0.592,-0.00290592
1184,0.5925,-0.00290165
1185,0.593,-0.00290257
1186,0.5935,-0.00289951
1187,0.594,-0.00289982
1188,0.5945,-0.00289707
1189,0.595,-0.00289616
1190,0.5955,-0.00289433
1191,0.596,-0.00289494
1192,0.5965,-0.00289372
1193,0.597,-0.00289311
1194,0.5975,-0.00289188
1195,0.598,-0.00289127
1196,0.5985,-0.00289066
1197,0.599,-0.00288853
1198,0.5995,-0.00288761
1199,0.6,-0.00288456
1200,0.6005,-0.00288761
1201,0.601,-0.00288517
1202,0.6015,-0.00288364
1203,0.602,-0.00288151
1204,0.6025,-0.0028812
1205,0.603,-0.00287998
1206,0.6035,-0.00287846
1207,0.604,-0.00287785
1208,0.6045,-0.00287785
1209,0.605,-0.0028751
1210,0.6055,-0.00287296
1211,0.606,-0.00287357
1212,0.6065,-0.00287174
1213,0.607,-0.00287083
1214,0.6075,-0.002869
1215,0.608,-0.00286778
1216,0.6085,-0.00286808
1217,0.609,-0.00286778
1218,0.6095,-0.0028632
1219,0.61,-0.00286411
1220,0.6105,-0.00286259
1221,0.611,-0.00286198
1222,0.6115,-0.00286076
1223,0.612,-0.00285984
1224,0.6125,-0.00285801
1225,0.613,-0.00285709
1226,0.6135,-0.00285709
1227,0.614,-0.00285496
1228,0.6145,-0.00285313
1229,0.615,-0.00285374
1230,0.6155,-0.00285099
1231,0.616,-0.00285191
1232,0.6165,-0.00284885
1233,0.617,-0.00284824
1234,0.6175,-0.00284733
1235,0.618,-0.00284611
1236,0.6185,-0.00284489
1237,0.619,-0.00284489
1238,0.6195,-0.00284367
1239,0.62,-0.00284122
1240,0.6205,-0.00284184
1241,0.621,-0.00283939
1242,0.6215,-0.00284
1243,0.622,-0.00283665
1244,0.6225,-0.00283451
1245,0.623,-0.00283482
1246,0.6235,-0.00283482
1247,0.624,-0.00283329
1248,0.6245,-0.00283268
1249,0.625,-0.00283115
1250,0.6255,-0.00282841
1251,0.626,-0.00282932
1252,0.6265,-0.00283024
1253,0.627,-0.00282841
1254,0.6275,-0.00282475
1255,0.628,-0.00282536
1256,0.6285,-0.00282352
1257,0.629,-0.00282291
1258,0.6295,-0.00282047
1259,0.63,-0.0028223
1260,0.6305,-0.00282169
1261,0.631,-0.00281864
1262,0.6315,-0.00281681
1263,0.632,-0.0028162
1264,0.6325,-0.00281376
1265,0.633,-0.00281406
1266,0.6335,-0.00281376
1267,0.634,-0.00281376
1268,0.6345,-0.0028101
1269,0.635,-0.00281071
1270,0.6355,-0.00280888
1271,0.636,-0.00280766
1272,0.6365,-0.00280582
1273,0.637,-0.00280552
1274,0.6375,-0.00280582
1275,0.638,-0.00280338
1276,0.6385,-0.00280308
1277,0.639,-0.00280094
1278,0.6395,-0.00279972
1279,0.64,-0.00280033
1280,0.6405,-0.0027988
1281,0.641,-0.00279819
1282,0.6415,-0.00279697
1283,0.642,-0.00279423
1284,0.6425,-0.00279301
1285,0.643,-0.00279392
1286,0.6435,-0.00279301
1287,0.644,-0.00278995
1288,0.6445,-0.00278904
1289,0.645,-0.00279118
1290,0.6455,-0.00278873
1291,0.646,-0.00278812
1292,0.6465,-0.00278538
1293,0.647,-0.0027866
1294,0.6475,-0.00278477
1295,0.648,-0.00278263
1296,0.6485,-0.00278263
1297,0.649,-0.00278171
1298,0.6495,-0.00278019
1299,0.65,-0.00277897
1300,0.6505,-0.00277897
1301,0.651,-0.00277653
1302,0.6515,-0.00277653
1303,0.652,-0.00277592
1304,0.6525,-0.00277286
1305,0.653,-0.00277256
1306,0.6535,-0.00277256
1307,0.654,-0.00277164
1308,0.6545,-0.00276981
1309,0.655,-0.00276859
1310,0.6555,-0.0027692
1311,0.656,-0.00276829
1312,0.6565,-0.00276432
1313,0.657,-0.00276218
1314,0.6575,-0.00276127
1315,0.658,-0.00276523
1316,0.6585,-0.00276401
1317,0.659,-0.00276127
1318,0.6595,-0.00276188
1319,0.66,-0.002757
1320,0.6605,-0.00275913
1321,0.661,-0.002757
1322,0.6615,-0.00275638
1323,0.662,-0.00275516
1324,0.6625,-0.00275516
1325,0.663,-0.00275516
1326,0.6635,-0.00275242
1327,0.664,-0.00274967
1328,0.6645,-0.00275181
1329,0.665,-0.00274937
1330,0.6655,-0.00274723
1331,0.666,-0.00274723
1332,0.6665,-0.00274692
1333,0.667,-0.00274357
1334,0.6675,-0.00274479
1335,0.668,-0.00274235
1336,0.6685,-0.00274418
1337,0.669,-0.0027396
1338,0.6695,-0.00274052
1339,0.67,-0.00274021
1340,0.6705,-0.0027399
1341,0.671,-0.00273685
1342,0.6715,-0.00273716
1343,0.672,-0.00273502
1344,0.6725,-0.00273594
1345,0.673,-0.00273502
1346,0.6735,-0.00273258
1347,0.674,-0.00273197
1348,0.6745,-0.00273167
1349,0.675,-0.00273228
1350,0.6755,-0.00273014
1351,0.676,-0.00272983
1352,0.6765,-0.0027277
1353,0.677,-0.00272648
1354,0.6775,-0.00272587
1355,0.678,-0.0027219
1356,0.6785,-0.00272159
1357,0.679,-0.00272373
1358,0.6795,-0.00272312
1359,0.68,-0.00271824
1360,0.6805,-0.00272129
1361,0.681,-0.00271885
1362,0.6815,-0.00271824
1363,0.682,-0.0027161
1364,0.6825,-0.00271519
1365,0.683,-0.00271641
1366,0.6835,-0.00271183
1367,0.684,-0.00271183
1368,0.6845,-0.00271274
1369,0.685,-0.00271061
1370,0.6855,-0.00271152
1371,0.686,-0.00271061
1372,0.6865,-0.00270908
1373,0.687,-0.00270756
1374,0.6875,-0.00270664
1375,0.688,-0.00270298
1376,0.6885,-0.0027042
1377,0.689,-0.00270267
1378,0.6895,-0.00270145
1379,0.69,-0.00270084
1380,0.6905,-0.00269962
1381,0.691,-0.00269932
1382,0.6915,-0.0026984
1383,0.692,-0.00269779
1384,0.6925,-0.00269932
1385,0.693,-0.00269657
1386,0.6935,-0.00269535
1387,0.694,-0.00269352
1388,0.6945,-0.00269382
1389,0.695,-0.00269352
1390,0.6955,-0.00269352
1391,0.696,-0.00269047
1392,0.6965,-0.00269047
1393,0.697,-0.00269077
1394,0.6975,-0.00268863
1395,0.698,-0.0026868
1396,0.6985,-0.00268619
1397,0.699,-0.00268436
1398,0.6995,-0.00268467
1399,0.7,-0.00268375
1400,0.7005,-0.00268192
1401,0.701,-0.00268009
1402,0.7015,-0.00268131
1403,0.702,-0.00267978
1404,0.7025,-0.00267978
1405,0.703,-0.00267704
1406,0.7035,-0.00267612
1407,0.704,-0.00267673
1408,0.7045,-0.0026749
1409,0.705,-0.00267338
1410,0.7055,-0.0026749
1411,0.706,-0.00267154
1412,0.7065,-0.00267246
1413,0.707,-0.00267246
1414,0.7075,-0.00267093
1415,0.708,-0.0026691
1416,0.7085,-0.00266758
1417,0.709,-0.00266575
1418,0.7095,-0.00266605
1419,0.71,-0.00266575
1420,0.7105,-0.00266544
1421,0.711,-0.00266147
1422,0.7115,-0.00266422
1423,0.712,-0.00266178
1424,0.7125,-0.00266086
1425,0.713,-0.00266025
1426,0.7135,-0.00265873
1427,0.714,-0.00266056
1428,0.7145,-0.00265903
1429,0.715,-0.0026572
1430,0.7155,-0.00265659
1431,0.716,-0.00265384
1432,0.7165,-0.00265537
1433,0.717,-0.00265568
1434,0.7175,-0.00265262
1435,0.718,-0.00264957
1436,0.7185,-0.00265018
1437,0.719,-0.00264927
1438,0.7195,-0.00264927
1439,0.72,-0.00264866
1440,0.7205,-0.00264835
1441,0.721,-0.00264774
1442,0.7215,-0.00264347
1443,0.722,-0.00264103
1444,0.7225,-0.00264316
1445,0.723,-0.00264225
1446,0.7235,-0.00264438
1447,0.724,-0.00263797
1448,0.7245,-0.00264072
1449,0.725,-0.0026392
1450,0.7255,-0.00263675
1451,0.726,-0.00263828
1452,0.7265,-0.00263675
1453,0.727,-0.00263614
1454,0.7275,-0.00263492
1455,0.728,-0.0026337
1456,0.7285,-0.00263096
1457,0.729,-0.00263248
1458,0.7295,-0.00263126
1459,0.73,-0.00263004
1460,0.7305,-0.00262973
1461,0.731,-0.00262577
1462,0.7315,-0.00262973
1463,0.732,-0.00262821
1464,0.7325,-0.00262516
1465,0.733,-0.00262485
1466,0.7335,-0.00262516
1467,0.734,-0.00262424
1468,0.7345,-0.0026218
1469,0.735,-0.00262149
1470,0.7355,-0.00262241
1471,0.736,-0.00261936
1472,0.7365,-0.00261875
1473,0.737,-0.00262058
1474,0.7375,-0.00261722
1475,0.738,-0.00261631
1476,0.7385,-0.00261478
1477,0.739,-0.00261722
1478,0.7395,-0.00261295
1479,0.74,-0.00261173
1480,0.7405,-0.00261112
1481,0.741,-0.00261264
1482,0.7415,-0.00261081
1483,0.742,-0.00261051
1484,0.7425,-0.00260929
1485,0.743,-0.00260898
1486,0.7435,-0.00260776
1487,0.744,-0.00260868
1488,0.7445,-0.00260654
1489,0.745,-0.00260563
1490,0.7455,-0.00260532
1491,0.746,-0.00260288
1492,0.7465,-0.00260379
1493,0.747,-0.00260257
1494,0.7475,-0.00260074
1495,0.748,-0.00259922
1496,0.7485,-0.00260044
1497,0.749,-0.00259922
1498,0.7495,-0.002598
1499,0.75,-0.00259769
1500,0.7505,-0.0025983
1501,0.751,-0.00259586
1502,0.7515,-0.00259311
1503,0.752,-0.00259433
1504,0.7525,-0.0025922
1505,0.753,-0.00259311
1506,0.7535,-0.00259189
1507,0.754,-0.00259189
1508,0.7545,-0.00258915
1509,0.755,-0.00258701
1510,0.7555,-0.00258854
1511,0.756,-0.00258915
1512,0.7565,-0.00258274
1513,0.757,-0.00258701
1514,0.7575,-0.00258487
1515,0.758,-0.00258396
1516,0.7585,-0.00258304
1517,0.759,-0.00258213
1518,0.7595,-0.00257999
1519,0.76,-0.0025806
1520,0.7605,-0.00257969
1521,0.761,-0.00257938
1522,0.7615,-0.00257663
1523,0.762,-0.00257724
1524,0.7625,-0.00257816
1525,0.763,-0.00257633
1526,0.7635,-0.00257389
1527,0.764,-0.00257389
1528,0.7645,-0.00257358
1529,0.765,-0.00257328
1530,0.7655,-0.00257206
1531,0.766,-0.00257145
1532,0.7665,-0.00257022
1533,0.767,-0.00257145
1534,0.7675,-0.002569
1535,0.768,-0.00256748
1536,0.7685,-0.00256748
1537,0.769,-0.00256504
1538,0.7695,-0.00256534
1539,0.77,-0.00256748
1540,0.7705,-0.00256412
1541,0.771,-0.00256412
1542,0.7715,-0.00256168
1543,0.772,-0.00256046
1544,0.7725,-0.00256137
1545,0.773,-0.00255985
1546,0.7735,-0.0025568
1547,0.774,-0.0025571
1548,0.7745,-0.00255771
1549,0.775,-0.0025571
1550,0.7755,-0.00255436
1551,0.776,-0.00255558
1552,0.7765,-0.00255436
1553,0.777,-0.00255283
1554,0.7775,-0.00255069
1555,0.778,-0.00255039
1556,0.7785,-0.00255191
1557,0.779,-0.002551
1558,0.7795,-0.00255039
1559,0.78,-0.00254947
1560,0.7805,-0.00254886
1561,0.781,-0.00254947
1562,0.7815,-0.00254703
1563,0.782,-0.00254703
1564,0.7825,-0.00254428
1565,0.783,-0.00254367
1566,0.7835,-0.00254093
1567,0.784,-0.00254428
1568,0.7845,-0.00254428
1569,0.785,-0.00254215
1570,0.7855,-0.00253971
1571,0.786,-0.00254001
1572,0.7865,-0.00254093
1573,0.787,-0.0025391
1574,0.7875,-0.00253574
1575,0.788,-0.00253543
1576,0.7885,-0.00253452
1577,0.789,-0.00253513
1578,0.7895,-0.00253543
1579,0.79,-0.00253055
1580,0.7905,-0.00253421
1581,0.791,-0.00253238
1582,0.7915,-0.0025333
1583,0.792,-0.00252994
1584,0.7925,-0.00252964
1585,0.793,-0.0025275
1586,0.7935,-0.00252903
1587,0.794,-0.0025275
1588,0.7945,-0.00252689
1589,0.795,-0.00252597
1590,0.7955,-0.00252536
1591,0.796,-0.00252353
1592,0.7965,-0.00252353
1593,0.797,-0.00252201
1594,0.7975,-0.00252353
1595,0.798,-0.00252262
1596,0.7985,-0.0025214
1597,0.799,-0.00252018
1598,0.7995,-0.00251956
1599,0.8,-0.00251956
1600,0.8005,-0.00251865
1601,0.801,-0.00251621
1602,0.8015,-0.00251438
1603,0.802,-0.00251468
1604,0.8025,-0.00251529
1605,0.803,-0.00251529
1606,0.8035,-0.00251468
1607,0.804,-0.00251041
1608,0.8045,-0.00251102
1609,0.805,-0.00251163
1610,0.8055,-0.00251132
1611,0.806,-0.00250949
1612,0.8065,-0.00250858
1613,0.807,-0.00250583
1614,0.8075,-0.00250858
1615,0.808,-0.00250919
1616,0.8085,-0.00250553
1617,0.809,-0.00250431
1618,0.8095,-0.00250431
1619,0.81,-0.002504
1620,0.8105,-0.00250034
1621,0.811,-0.00250186
1622,0.8115,-0.00250339
1623,0.812,-0.00250125
1624,0.8125,-0.0024982
1625,0.813,-0.00249973
1626,0.8135,-0.0024982
1627,0.814,-0.00250003
1628,0.8145,-0.00249485
1629,0.815,-0.00249698
1630,0.8155,-0.00249546
1631,0.816,-0.00249637
1632,0.8165,-0.00249362
1633,0.817,-0.00249454
1634,0.8175,-0.00249088
1635,0.818,-0.00249179
1636,0.8185,-0.00249088
1637,0.819,-0.00249149
1638,0.8195,-0.00248935
1639,0.82,-0.00248844
1640,0.8205,-0.00248813
1641,0.821,-0.00248661
1642,0.8215,-0.00248599
1643,0.822,-0.00248813
1644,0.8225,-0.00248355
1645,0.823,-0.00248416
1646,0.8235,-0.00248416
1647,0.824,-0.00248264
1648,0.8245,-0.00248416
1649,0.825,-0.0024805
1650,0.8255,-0.00248355
1651,0.826,-0.00248203
1652,0.8265,-0.0024805
1653,0.827,-0.00247867
1654,0.8275,-0.00247714
1655,0.828,-0.00247623
1656,0.8285,-0.00247684
1657,0.829,-0.00247623
1658,0.8295,-0.00247592
1659,0.83,-0.00247501
1660,0.8305,-0.00247257
1661,0.831,-0.00247287
1662,0.8315,-0.00247074
1663,0.832,-0.00247135
1664,0.8325,-0.00247013
1665,0.833,-0.00246952
1666,0.8335,-0.0024689
1667,0.834,-0.00246829
1668,0.8345,-0.00246768
1669,0.835,-0.00246646
1670,0.8355,-0.00246738
1671,0.836,-0.00246585
1672,0.8365,-0.00246463
1673,0.837,-0.00246524
1674,0.8375,-0.00246494
1675,0.838,-0.00246341
1676,0.8385,-0.00246311
1677,0.839,-0.0024628
1678,0.8395,-0.00246128
1679,0.84,-0.00246158
1680,0.8405,-0.00245792
1681,0.841,-0.00245944
1682,0.8415,-0.00245883
1683,0.842,-0.00245731
1684,0.8425,-0.00245761
1685,0.843,-0.00245426
1686,0.8435,-0.00245517
1687,0.844,-0.00245426
1688,0.8445,-0.00245242
1689,0.845,-0.00245181
1690,0.8455,-0.00245242
1691,0.846,-0.00245273
1692,0.8465,-0.00245304
1693,0.847,-0.00245181
1694,0.8475,-0.00244998
1695,0.848,-0.00244968
1696,0.8485,-0.00244785
1697,0.849,-0.00244693
1698,0.8495,-0.00244541
1699,0.85,-0.00244693
1700,0.8505,-0.00244541
1701,0.851,-0.00244419
1702,0.8515,-0.00244388
1703,0.852,-0.00244357
1704,0.8525,-0.00244266
1705,0.853,-0.00244266
1706,0.8535,-0.00244235
1707,0.854,-0.00243961
1708,0.8545,-0.00244144
1709,0.855,-0.00244022
1710,0.8555,-0.00243961
1711,0.856,-0.002439
1712,0.8565,-0.00243808
1713,0.857,-0.00243778
1714,0.8575,-0.00243686
1715,0.858,-0.00243686
1716,0.8585,-0.00243289
1717,0.859,-0.00243289
1718,0.8595,-0.00243503
1719,0.86,-0.00243228
1720,0.8605,-0.00243015
1721,0.861,-0.00243228
1722,0.8615,-0.00243289
1723,0.862,-0.00243198
1724,0.8625,-0.00242954
1725,0.863,-0.0024274
1726,0.8635,-0.00242984
1727,0.864,-0.0024274
1728,0.8645,-0.00242526
1729,0.865,-0.00242618
1730,0.8655,-0.00242771
1731,0.866,-0.00242496
1732,0.8665,-0.00242343
1733,0.867,-0.00242343
1734,0.8675,-0.00242252
1735,0.868,-0.00242435
1736,0.8685,-0.0024213
1737,0.869,-0.0024213
1738,0.8695,-0.00242099
1739,0.87,-0.00242008
1740,0.8705,-0.00241763
1741,0.871,-0.00241886
1742,0.8715,-0.00241733
1743,0.872,-0.00241733
1744,0.8725,-0.00241641
1745,0.873,-0.00241336
1746,0.8735,-0.00241275
1747,0.874,-0.00241397
1748,0.8745,-0.00241397
1749,0.875,-0.00241397
1750,0.8755,-0.00241428
1751,0.876,-0.00241153
1752,0.8765,-0.00241123
1753,0.877,-0.0024097
1754,0.8775,-0.00241031
1755,0.878,-0.00240848
1756,0.8785,-0.0024097
1757,0.879,-0.00240817
1758,0.8795,-0.00240512
1759,0.88,-0.00240665
1760,0.8805,-0.00240543
1761,0.881,-0.00240299
1762,0.8815,-0.00240451
1763,0.882,-0.00240451
1764,0.8825,-0.00240329
1765,0.883,-0.00240146
1766,0.8835,-0.00239993
1767,0.884,-0.00239902
1768,0.8845,-0.00240115
1769,0.885,-0.00239902
1770,0.8855,-0.0023978
1771,0.886,-0.00239932
1772,0.8865,-0.00239658
1773,0.887,-0.00239688
1774,0.8875,-0.00239658
1775,0.888,-0.00239658
1776,0.8885,-0.00239566
1777,0.889,-0.00239536
1778,0.8895,-0.00239597
1779,0.89,-0.00239322
1780,0.8905,-0.00239261
1781,0.891,-0.00239078
1782,0.8915,-0.00239108
1783,0.892,-0.00239169
1784,0.8925,-0.00239047
1785,0.893,-0.00238956
1786,0.8935,-0.00238712
1787,0.894,-0.00238864
1788,0.8945,-0.00238681
1789,0.895,-0.00238651
1790,0.8955,-0.00238467
1791,0.896,-0.00238803
1792,0.8965,-0.00238559
1793,0.897,-0.00238437
1794,0.8975,-0.00238406
1795,0.898,-0.00238223
1796,0.8985,-0.00238406
1797,0.899,-0.0023804
1798,0.8995,-0.00237979
1799,0.9,-0.00237888
1800,0.9005,-0.00237857
1801,0.901,-0.00237827
1802,0.9015,-0.00237613
1803,0.902,-0.00237582
1804,0.9025,-0.00237766
1805,0.903,-0.00237827
1806,0.9035,-0.00237582
1807,0.904,-0.0023743
1808,0.9045,-0.00237369
1809,0.905,-0.00237338
1810,0.9055,-0.00237369
1811,0.906,-0.00237155
1812,0.9065,-0.00237338
1813,0.907,-0.00237216
1814,0.9075,-0.00237125
1815,0.908,-0.00237003
1816,0.9085,-0.00237064
1817,0.909,-0.00236972
1818,0.9095,-0.00236942
1819,0.91,-0.00236636
1820,0.9105,-0.00236881
1821,0.911,-0.00236606
1822,0.9115,-0.00236606
1823,0.912,-0.00236758
1824,0.9125,-0.00236453
1825,0.913,-0.00236514
1826,0.9135,-0.00236392
1827,0.914,-0.0023624
1828,0.9145,-0.0023624
1829,0.915,-0.00236148
1830,0.9155,-0.00236026
1831,0.916,-0.00236179
1832,0.9165,-0.00236057
1833,0.917,-0.00235996
1834,0.9175,-0.00235965
1835,0.918,-0.0023566
1836,0.9185,-0.00235568
1837,0.919,-0.0023569
1838,0.9195,-0.00235599
1839,0.92,-0.0023566
1840,0.9205,-0.00235629
1841,0.921,-0.00235294
1842,0.9215,-0.00235141
1843,0.922,-0.00235294
1844,0.9225,-0.00235355
1845,0.923,-0.00235111
1846,0.9235,-0.00235019
1847,0.924,-0.00235111
1848,0.9245,-0.00234988
1849,0.925,-0.00234988
1850,0.9255,-0.00234958
1851,0.926,-0.00234775
1852,0.9265,-0.00234683
1853,0.927,-0.00234775
1854,0.9275,-0.00234653
1855,0.928,-0.00234531
1856,0.9285,-0.00234531
1857,0.929,-0.00234378
1858,0.9295,-0.00234378
1859,0.93,-0.00234287
1860,0.9305,-0.00234256
1861,0.931,-0.00234164
1862,0.9315,-0.00234164
1863,0.932,-0.00234225
1864,0.9325,-0.00234042
1865,0.933,-0.00233798
1866,0.9335,-0.00233798
1867,0.934,-0.0023389
1868,0.9345,-0.00233707
1869,0.935,-0.00233585
1870,0.9355,-0.00233768
1871,0.936,-0.00233615
1872,0.9365,-0.00233737
1873,0.937,-0.00233524
1874,0.9375,-0.00233585
1875,0.938,-0.00233218
1876,0.9385,-0.00233035
1877,0.939,-0.00233127
1878,0.9395,-0.0023331
1879,0.94,-0.00233188
1880,0.9405,-0.00233127
1881,0.941,-0.00233066
1882,0.9415,-0.00233035
1883,0.942,-0.00232822
1884,0.9425,-0.00232791
1885,0.943,-0.00232822
1886,0.9435,-0.00232791
1887,0.944,-0.0023273
1888,0.9445,-0.00232669
1889,0.945,-0.00232608
1890,0.9455,-0.00232486
1891,0.946,-0.00232333
1892,0.9465,-0.00232394
1893,0.947,-0.00232333
1894,0.9475,-0.00232272
1895,0.948,-0.00232211
