,T,i
7377,3.689,-0.000915236
7378,3.6895,-0.000914625
7379,3.69,-0.00091493
7380,3.6905,-0.000916151
7381,3.691,-0.00091371
7382,3.6915,-0.00091371
7383,3.692,-0.000914625
7384,3.6925,-0.000913405
7385,3.693,-0.000915236
7386,3.6935,-0.00091371
7387,3.694,-0.00091371
7388,3.6945,-0.000915541
7389,3.695,-0.000915236
7390,3.6955,-0.000916151
7391,3.696,-0.000914625
7392,3.6965,-0.000916151
7393,3.697,-0.000914625
7394,3.6975,-0.00091432
7395,3.698,-0.000912489
7396,3.6985,-0.000915236
7397,3.699,-0.000912489
7398,3.6995,-0.000913405
7399,3.7,-0.000913099
7400,3.7005,-0.00091432
7401,3.701,-0.000912794
7402,3.7015,-0.000913405
7403,3.702,-0.00091493
7404,3.7025,-0.000914625
7405,3.703,-0.000912489
7406,3.7035,-0.00091371
7407,3.704,-0.000911268
7408,3.7045,-0.000914625
7409,3.705,-0.00091432
7410,3.7055,-0.000913405
7411,3.706,-0.000914625
7412,3.7065,-0.000914625
7413,3.707,-0.000912794
7414,3.7075,-0.00091371
7415,3.708,-0.000911879
7416,3.7085,-0.000912489
7417,3.709,-0.000910048
7418,3.7095,-0.000914015
7419,3.71,-0.00091371
7420,3.7105,-0.000913099
7421,3.711,-0.000912184
7422,3.7115,-0.000912489
7423,3.712,-0.000912184
7424,3.7125,-0.000912489
7425,3.713,-0.000912794
7426,3.7135,-0.000913099
7427,3.714,-0.000911573
7428,3.7145,-0.000912184
7429,3.715,-0.000910963
7430,3.7155,-0.000912184
7431,3.716,-0.000911268
7432,3.7165,-0.000913099
7433,3.717,-0.000912184
7434,3.7175,-0.000911573
7435,3.718,-0.000911268
7436,3.7185,-0.000912489
7437,3.719,-0.000911573
7438,3.7195,-0.000912794
7439,3.72,-0.000911879
7440,3.7205,-0.000911268
7441,3.721,-0.00091371
7442,3.7215,-0.000911879
7443,3.722,-0.000911268
7444,3.7225,-0.000910963
7445,3.723,-0.000912184
7446,3.7235,-0.000911268
7447,3.724,-0.000911879
7448,3.7245,-0.000910963
7449,3.725,-0.000911268
7450,3.7255,-0.000911268
7451,3.726,-0.000910048
7452,3.7265,-0.000911573
7453,3.727,-0.000910048
7454,3.7275,-0.000910963
7455,3.728,-0.000910658
7456,3.7285,-0.000912794
7457,3.729,-0.000908522
7458,3.7295,-0.000910353
7459,3.73,-0.000910048
7460,3.7305,-0.000910658
7461,3.731,-0.000911573
7462,3.7315,-0.000908827
7463,3.732,-0.000909437
7464,3.7325,-0.000910048
7465,3.733,-0.000909742
7466,3.7335,-0.000910963
7467,3.734,-0.000909437
7468,3.7345,-0.000911573
7469,3.735,-0.000909742
7470,3.7355,-0.000909742
7471,3.736,-0.000911268
7472,3.7365,-0.000910658
7473,3.737,-0.000911268
7474,3.7375,-0.000908522
7475,3.738,-0.000908827
7476,3.7385,-0.000909437
7477,3.739,-0.000907911
7478,3.7395,-0.000907301
7479,3.74,-0.000909742
7480,3.7405,-0.000909437
7481,3.741,-0.000910658
7482,3.7415,-0.000910048
7483,3.742,-0.000909742
7484,3.7425,-0.000908522
7485,3.743,-0.000908827
7486,3.7435,-0.000909742
7487,3.744,-0.000907911
7488,3.7445,-0.000907606
7489,3.745,-0.000910658
7490,3.7455,-0.000909742
7491,3.746,-0.000907606
7492,3.7465,-0.000908827
7493,3.747,-0.000909132
7494,3.7475,-0.000907301
7495,3.748,-0.000908827
7496,3.7485,-0.000908216
7497,3.749,-0.000908827
7498,3.7495,-0.000907301
7499,3.75,-0.000907606
7500,3.7505,-0.000906385
7501,3.751,-0.000908522
7502,3.7515,-0.000908827
7503,3.752,-0.000906385
7504,3.7525,-0.000908827
7505,3.753,-0.000908827
7506,3.7535,-0.00090608
7507,3.754,-0.000907301
7508,3.7545,-0.000907301
7509,3.755,-0.000908216
7510,3.7555,-0.000907301
7511,3.756,-0.000907301
7512,3.7565,-0.000907301
7513,3.757,-0.000908522
7514,3.7575,-0.000905165
7515,3.758,-0.000908522
7516,3.7585,-0.000907911
7517,3.759,-0.000908827
7518,3.7595,-0.000907301
7519,3.76,-0.000907606
7520,3.7605,-0.000906691
7521,3.761,-0.000906691
7522,3.7615,-0.000908216
7523,3.762,-0.00090608
7524,3.7625,-0.000907606
7525,3.763,-0.000906385
7526,3.7635,-0.000906996
7527,3.764,-0.000905165
7528,3.7645,-0.000906996
7529,3.765,-0.00090608
7530,3.7655,-0.000908216
7531,3.766,-0.00090608
7532,3.7665,-0.00090608
7533,3.767,-0.000906385
7534,3.7675,-0.000906996
7535,3.768,-0.000904249
7536,3.7685,-0.000905165
7537,3.769,-0.000906996
7538,3.7695,-0.000906385
7539,3.77,-0.000906996
7540,3.7705,-0.000905165
7541,3.771,-0.00090608
7542,3.7715,-0.000904554
7543,3.772,-0.000905775
7544,3.7725,-0.000904859
7545,3.773,-0.000904859
7546,3.7735,-0.000905165
7547,3.774,-0.000904859
7548,3.7745,-0.000904554
7549,3.775,-0.000905165
7550,3.7755,-0.000905775
7551,3.776,-0.000904859
7552,3.7765,-0.00090547
7553,3.777,-0.00090608
7554,3.7775,-0.000903944
7555,3.778,-0.000904554
7556,3.7785,-0.000902723
7557,3.779,-0.00090608
7558,3.7795,-0.000906385
7559,3.78,-0.000904859
7560,3.7805,-0.000902723
7561,3.781,-0.000904554
7562,3.7815,-0.000903639
7563,3.782,-0.000905775
7564,3.7825,-0.000904859
7565,3.783,-0.000903334
7566,3.7835,-0.000904859
7567,3.784,-0.000903334
7568,3.7845,-0.00090547
7569,3.785,-0.000903334
7570,3.7855,-0.000902723
7571,3.786,-0.000904554
7572,3.7865,-0.000902723
7573,3.787,-0.000902113
7574,3.7875,-0.000902723
7575,3.788,-0.000904554
7576,3.7885,-0.000903028
7577,3.789,-0.000902723
7578,3.7895,-0.000903028
7579,3.79,-0.000902723
7580,3.7905,-0.000905165
7581,3.791,-0.000901503
7582,3.7915,-0.000903639
7583,3.792,-0.000902723
7584,3.7925,-0.000902418
7585,3.793,-0.000902113
7586,3.7935,-0.000903028
7587,3.794,-0.000902418
7588,3.7945,-0.000901197
7589,3.795,-0.000902113
7590,3.7955,-0.000902723
7591,3.796,-0.000903639
7592,3.7965,-0.000903944
7593,3.797,-0.000902113
7594,3.7975,-0.000902418
7595,3.798,-0.000902418
7596,3.7985,-0.000903944
7597,3.799,-0.000902723
7598,3.7995,-0.000901808
7599,3.8,-0.000903944
7600,3.8005,-0.000900892
7601,3.801,-0.000902723
7602,3.8015,-0.000901197
7603,3.802,-0.000903639
7604,3.8025,-0.000901503
7605,3.803,-0.000902113
7606,3.8035,-0.000901808
7607,3.804,-0.000901503
7608,3.8045,-0.000902723
7609,3.805,-0.000900587
7610,3.8055,-0.000901197
7611,3.806,-0.000902723
7612,3.8065,-0.000903028
7613,3.807,-0.000900587
7614,3.8075,-0.000900282
7615,3.808,-0.000900587
7616,3.8085,-0.000902723
7617,3.809,-0.000902418
7618,3.8095,-0.000901503
7619,3.81,-0.000902418
7620,3.8105,-0.000900587
7621,3.811,-0.000901808
7622,3.8115,-0.000900892
7623,3.812,-0.000899977
7624,3.8125,-0.000900892
7625,3.813,-0.000901197
7626,3.8135,-0.000901503
7627,3.814,-0.000899671
7628,3.8145,-0.000899671
7629,3.815,-0.000900587
7630,3.8155,-0.000899671
7631,3.816,-0.000899977
7632,3.8165,-0.000900282
7633,3.817,-0.000900892
7634,3.8175,-0.000902418
7635,3.818,-0.000901197
7636,3.8185,-0.000899671
7637,3.819,-0.000900892
7638,3.8195,-0.000900892
7639,3.82,-0.000899061
7640,3.8205,-0.000899977
7641,3.821,-0.000899671
7642,3.8215,-0.000899671
7643,3.822,-0.000900282
7644,3.8225,-0.000901808
7645,3.823,-0.000899977
7646,3.8235,-0.000899366
7647,3.824,-0.000898451
7648,3.8245,-0.000898451
7649,3.825,-0.000900282
7650,3.8255,-0.000899671
7651,3.826,-0.000898756
7652,3.8265,-0.000897535
7653,3.827,-0.000899977
7654,3.8275,-0.000899671
7655,3.828,-0.000898756
7656,3.8285,-0.000899061
7657,3.829,-0.000898756
7658,3.8295,-0.000897535
7659,3.83,-0.000900892
7660,3.8305,-0.000898756
7661,3.831,-0.000899977
7662,3.8315,-0.000898756
7663,3.832,-0.000898146
7664,3.8325,-0.000898451
7665,3.833,-0.000899671
7666,3.8335,-0.000897535
7667,3.834,-0.000898146
7668,3.8345,-0.000898756
7669,3.835,-0.000898756
7670,3.8355,-0.000898756
7671,3.836,-0.000899061
7672,3.8365,-0.000897535
7673,3.837,-0.000900282
7674,3.8375,-0.000896314
7675,3.838,-0.000899977
7676,3.8385,-0.000898756
7677,3.839,-0.000899061
7678,3.8395,-0.000899366
7679,3.84,-0.000900282
7680,3.8405,-0.000898451
7681,3.841,-0.00089784
7682,3.8415,-0.000898756
7683,3.842,-0.000896925
7684,3.8425,-0.000898451
7685,3.843,-0.000898451
7686,3.8435,-0.000899671
7687,3.844,-0.00089662
7688,3.8445,-0.000896314
7689,3.845,-0.000898451
7690,3.8455,-0.000895704
7691,3.846,-0.000898756
7692,3.8465,-0.000896314
7693,3.847,-0.000897535
7694,3.8475,-0.000896925
7695,3.848,-0.00089723
7696,3.8485,-0.000896314
7697,3.849,-0.000897535
7698,3.8495,-0.00089662
7699,3.85,-0.00089662
7700,3.8505,-0.000896925
7701,3.851,-0.000895094
7702,3.8515,-0.000897535
7703,3.852,-0.00089662
7704,3.8525,-0.00089662
7705,3.853,-0.00089723
7706,3.8535,-0.000896009
7707,3.854,-0.00089723
7708,3.8545,-0.00089662
7709,3.855,-0.000896925
7710,3.8555,-0.000897535
7711,3.856,-0.00089662
7712,3.8565,-0.00089723
7713,3.857,-0.000897535
7714,3.8575,-0.000896314
7715,3.858,-0.000897535
7716,3.8585,-0.00089662
7717,3.859,-0.00089784
7718,3.8595,-0.000895094
7719,3.86,-0.000896314
7720,3.8605,-0.00089662
7721,3.861,-0.000895399
7722,3.8615,-0.000896314
7723,3.862,-0.000895399
7724,3.8625,-0.000895704
7725,3.863,-0.000895704
7726,3.8635,-0.000895704
7727,3.864,-0.000893873
7728,3.8645,-0.000897535
7729,3.865,-0.000896009
7730,3.8655,-0.000894789
7731,3.866,-0.000895094
7732,3.8665,-0.000896314
7733,3.867,-0.000895704
7734,3.8675,-0.000892957
7735,3.868,-0.000895399
7736,3.8685,-0.000893263
7737,3.869,-0.000896314
7738,3.8695,-0.000893873
7739,3.87,-0.000893873
7740,3.8705,-0.000894789
7741,3.871,-0.000892957
7742,3.8715,-0.000893873
7743,3.872,-0.000894178
7744,3.8725,-0.000894789
7745,3.873,-0.000892957
7746,3.8735,-0.000895704
7747,3.874,-0.000895094
7748,3.8745,-0.000893873
7749,3.875,-0.000895399
7750,3.8755,-0.000893873
7751,3.876,-0.000893873
7752,3.8765,-0.000893873
7753,3.877,-0.000894178
7754,3.8775,-0.000896009
7755,3.878,-0.000892652
7756,3.8785,-0.000892652
7757,3.879,-0.000892957
7758,3.8795,-0.000892652
7759,3.88,-0.000894789
7760,3.8805,-0.000893873
7761,3.881,-0.000896009
7762,3.8815,-0.000893568
7763,3.882,-0.000894178
7764,3.8825,-0.000893568
7765,3.883,-0.000894789
7766,3.8835,-0.000894178
7767,3.884,-0.000891126
7768,3.8845,-0.000893263
7769,3.885,-0.000893568
7770,3.8855,-0.000892652
7771,3.886,-0.000892652
7772,3.8865,-0.000893568
7773,3.887,-0.000892957
7774,3.8875,-0.000893873
7775,3.888,-0.000894178
7776,3.8885,-0.000891737
7777,3.889,-0.000892957
7778,3.8895,-0.000893263
7779,3.89,-0.000891432
7780,3.8905,-0.000892957
7781,3.891,-0.000891126
7782,3.8915,-0.000893873
7783,3.892,-0.000892957
7784,3.8925,-0.000892042
7785,3.893,-0.000893873
7786,3.8935,-0.000891737
7787,3.894,-0.000892652
7788,3.8945,-0.000891737
7789,3.895,-0.000892957
7790,3.8955,-0.000891432
7791,3.896,-0.000892957
7792,3.8965,-0.000892042
7793,3.897,-0.000892347
7794,3.8975,-0.000892652
7795,3.898,-0.000890516
7796,3.8985,-0.000891737
7797,3.899,-0.000891126
7798,3.8995,-0.000890516
7799,3.9,-0.000890516
7800,3.9005,-0.000891737
7801,3.901,-0.000890516
7802,3.9015,-0.000891432
7803,3.902,-0.000890516
7804,3.9025,-0.000889906
7805,3.903,-0.000890516
7806,3.9035,-0.000892347
7807,3.904,-0.000891737
7808,3.9045,-0.000889906
7809,3.905,-0.000891737
7810,3.9055,-0.000890516
7811,3.906,-0.000891432
7812,3.9065,-0.000889906
7813,3.907,-0.000889906
7814,3.9075,-0.000890211
7815,3.908,-0.000890211
7816,3.9085,-0.000891126
7817,3.909,-0.000891737
7818,3.9095,-0.000889295
7819,3.91,-0.000890516
7820,3.9105,-0.000890516
7821,3.911,-0.000890516
7822,3.9115,-0.000890211
7823,3.912,-0.000888685
7824,3.9125,-0.000891737
7825,3.913,-0.000888685
7826,3.9135,-0.000890211
7827,3.914,-0.000890516
7828,3.9145,-0.000889295
7829,3.915,-0.000889295
7830,3.9155,-0.000890211
7831,3.916,-0.000890211
7832,3.9165,-0.000888685
7833,3.917,-0.00088899
7834,3.9175,-0.000890211
7835,3.918,-0.000890516
7836,3.9185,-0.000890211
7837,3.919,-0.000887769
7838,3.9195,-0.000889906
7839,3.92,-0.000891737
7840,3.9205,-0.000889295
7841,3.921,-0.000887159
7842,3.9215,-0.000889295
7843,3.922,-0.000890516
7844,3.9225,-0.00088899
7845,3.923,-0.000889295
7846,3.9235,-0.000889295
7847,3.924,-0.000887464
7848,3.9245,-0.000889295
7849,3.925,-0.000889906
7850,3.9255,-0.000889295
7851,3.926,-0.000888075
7852,3.9265,-0.000888685
7853,3.927,-0.000887769
7854,3.9275,-0.000889295
7855,3.928,-0.000890211
7856,3.9285,-0.000889295
7857,3.929,-0.000887769
7858,3.9295,-0.000887159
7859,3.93,-0.000888075
7860,3.9305,-0.000887769
7861,3.931,-0.000887769
7862,3.9315,-0.000888685
7863,3.932,-0.000888075
7864,3.9325,-0.000889295
7865,3.933,-0.000888075
7866,3.9335,-0.0008896
7867,3.934,-0.000888685
7868,3.9345,-0.000886854
7869,3.935,-0.00088838
7870,3.9355,-0.000885633
7871,3.936,-0.00088899
7872,3.9365,-0.000889906
7873,3.937,-0.000887769
7874,3.9375,-0.000887769
7875,3.938,-0.00088838
7876,3.9385,-0.000883802
7877,3.939,-0.000887464
7878,3.9395,-0.000887464
7879,3.94,-0.000887159
7880,3.9405,-0.000886243
7881,3.941,-0.000887769
7882,3.9415,-0.000885328
7883,3.942,-0.00088899
7884,3.9425,-0.000887769
7885,3.943,-0.000886854
7886,3.9435,-0.000885328
7887,3.944,-0.000887159
7888,3.9445,-0.000886549
7889,3.945,-0.000886549
7890,3.9455,-0.000887769
7891,3.946,-0.000885633
7892,3.9465,-0.000886549
7893,3.947,-0.000887769
7894,3.9475,-0.000885328
7895,3.948,-0.000887159
7896,3.9485,-0.000885328
7897,3.949,-0.000885328
7898,3.9495,-0.000885633
7899,3.95,-0.000885328
7900,3.9505,-0.000885023
7901,3.951,-0.000886854
7902,3.9515,-0.000885023
7903,3.952,-0.000885328
7904,3.9525,-0.000885938
7905,3.953,-0.000885023
7906,3.9535,-0.000886243
7907,3.954,-0.000886854
7908,3.9545,-0.000885328
7909,3.955,-0.000885633
7910,3.9555,-0.000886549
7911,3.956,-0.000884412
7912,3.9565,-0.000884412
7913,3.957,-0.000885938
7914,3.9575,-0.000884412
7915,3.958,-0.000886243
7916,3.9585,-0.000885023
7917,3.959,-0.000885328
7918,3.9595,-0.000885938
7919,3.96,-0.000885328
7920,3.9605,-0.000884412
7921,3.961,-0.000885328
7922,3.9615,-0.000885023
7923,3.962,-0.000885328
7924,3.9625,-0.000885023
7925,3.963,-0.000883497
7926,3.9635,-0.000884412
7927,3.964,-0.000883497
7928,3.9645,-0.000884412
7929,3.965,-0.000885633
7930,3.9655,-0.000885023
7931,3.966,-0.000885938
7932,3.9665,-0.000884412
7933,3.967,-0.000886549
7934,3.9675,-0.000883497
7935,3.968,-0.000884412
7936,3.9685,-0.000883802
7937,3.969,-0.000885023
7938,3.9695,-0.000885328
7939,3.97,-0.000882887
7940,3.9705,-0.000882581
7941,3.971,-0.000884718
7942,3.9715,-0.000882581
7943,3.972,-0.000884412
7944,3.9725,-0.000883497
7945,3.973,-0.000882887
7946,3.9735,-0.000885328
7947,3.974,-0.000883192
7948,3.9745,-0.000883497
7949,3.975,-0.000885023
7950,3.9755,-0.000882887
7951,3.976,-0.000885023
7952,3.9765,-0.000882887
7953,3.977,-0.000882887
7954,3.9775,-0.000881971
7955,3.978,-0.000884718
7956,3.9785,-0.000883192
7957,3.979,-0.000881666
7958,3.9795,-0.000884107
7959,3.98,-0.000882887
7960,3.9805,-0.000885023
7961,3.981,-0.000883497
7962,3.9815,-0.000884107
7963,3.982,-0.000885023
7964,3.9825,-0.000884107
7965,3.983,-0.000885938
7966,3.9835,-0.000882887
7967,3.984,-0.000882887
7968,3.9845,-0.000884412
7969,3.985,-0.000882581
7970,3.9855,-0.000881666
7971,3.986,-0.000882887
7972,3.9865,-0.000882581
7973,3.987,-0.000881971
7974,3.9875,-0.000883497
7975,3.988,-0.00088075
7976,3.9885,-0.000882887
7977,3.989,-0.000882887
7978,3.9895,-0.000883192
7979,3.99,-0.000884107
7980,3.9905,-0.000882276
7981,3.991,-0.000881361
7982,3.9915,-0.000881666
7983,3.992,-0.000882276
7984,3.9925,-0.000881055
7985,3.993,-0.000884107
7986,3.9935,-0.000881055
7987,3.994,-0.000881666
7988,3.9945,-0.00087953
7989,3.995,-0.000881971
7990,3.9955,-0.00088014
7991,3.996,-0.00088075
7992,3.9965,-0.000881361
7993,3.997,-0.000881666
7994,3.9975,-0.000881971
7995,3.998,-0.00088075
7996,3.9985,-0.000881971
7997,3.999,-0.000881666
7998,3.9995,-0.00088075
7999,4,-0.00088014
8000,4.0005,-0.00087953
8001,4.001,-0.000881361
8002,4.0015,-0.00087953
8003,4.002,-0.000881361
8004,4.0025,-0.000880445
8005,4.003,-0.000880445
8006,4.0035,-0.000880445
8007,4.004,-0.000882581
8008,4.0045,-0.00088014
8009,4.005,-0.000882276
8010,4.0055,-0.00088075
8011,4.006,-0.000880445
8012,4.0065,-0.000880445
8013,4.007,-0.000879224
8014,4.0075,-0.000878919
8015,4.008,-0.00088014
8016,4.0085,-0.000879835
8017,4.009,-0.00088075
8018,4.0095,-0.00087953
8019,4.01,-0.000880445
8020,4.0105,-0.00088014
8021,4.011,-0.000879835
8022,4.0115,-0.000879224
8023,4.012,-0.000880445
8024,4.0125,-0.00088075
8025,4.013,-0.000880445
8026,4.0135,-0.00087953
8027,4.014,-0.00087953
8028,4.0145,-0.000879224
8029,4.015,-0.000878614
8030,4.0155,-0.000880445
8031,4.016,-0.00088075
8032,4.0165,-0.000879224
8033,4.017,-0.000878004
8034,4.0175,-0.000878309
8035,4.018,-0.000877088
8036,4.0185,-0.00087953
8037,4.019,-0.000878919
8038,4.0195,-0.000878919
8039,4.02,-0.000878004
8040,4.0205,-0.000877088
8041,4.021,-0.000880445
8042,4.0215,-0.000877393
8043,4.022,-0.000877698
8044,4.0225,-0.000877088
8045,4.023,-0.00087953
8046,4.0235,-0.000878309
8047,4.024,-0.000878004
8048,4.0245,-0.00087953
8049,4.025,-0.000878919
8050,4.0255,-0.000879224
8051,4.026,-0.000878919
8052,4.0265,-0.000878919
8053,4.027,-0.00087953
8054,4.0275,-0.000877088
8055,4.028,-0.000878004
8056,4.0285,-0.00087953
8057,4.029,-0.000878309
8058,4.0295,-0.00087953
8059,4.03,-0.000880445
8060,4.0305,-0.000877393
8061,4.031,-0.000877088
8062,4.0315,-0.000877393
8063,4.032,-0.00087953
8064,4.0325,-0.000878309
8065,4.033,-0.000877698
8066,4.0335,-0.000877393
8067,4.034,-0.00087953
8068,4.0345,-0.000877393
8069,4.035,-0.000878004
8070,4.0355,-0.000875562
8071,4.036,-0.000876783
8072,4.0365,-0.000876783
8073,4.037,-0.000877088
8074,4.0375,-0.000875257
8075,4.038,-0.000879224
8076,4.0385,-0.000876478
8077,4.039,-0.000877393
8078,4.0395,-0.000875867
8079,4.04,-0.000876783
8080,4.0405,-0.000876783
8081,4.041,-0.000877088
8082,4.0415,-0.000877393
8083,4.042,-0.000877088
8084,4.0425,-0.000875867
8085,4.043,-0.000877698
8086,4.0435,-0.000877088
8087,4.044,-0.000875867
8088,4.0445,-0.000876173
8089,4.045,-0.000875562
8090,4.0455,-0.000877088
8091,4.046,-0.000876783
8092,4.0465,-0.000875867
8093,4.047,-0.000877088
8094,4.0475,-0.000876478
8095,4.048,-0.000877088
8096,4.0485,-0.000875257
8097,4.049,-0.000874647
8098,4.0495,-0.000875867
8099,4.05,-0.000874341
8100,4.0505,-0.000875562
8101,4.051,-0.000873426
8102,4.0515,-0.000875562
8103,4.052,-0.000876783
8104,4.0525,-0.000874341
8105,4.053,-0.000875562
8106,4.0535,-0.000875562
8107,4.054,-0.000875257
8108,4.0545,-0.000877393
8109,4.055,-0.000873426
8110,4.0555,-0.000875562
8111,4.056,-0.000875562
8112,4.0565,-0.000876783
8113,4.057,-0.000875257
8114,4.0575,-0.000876783
8115,4.058,-0.000874647
8116,4.0585,-0.000876478
8117,4.059,-0.000876173
8118,4.0595,-0.000875257
8119,4.06,-0.000874647
8120,4.0605,-0.000873731
8121,4.061,-0.000874036
8122,4.0615,-0.000874036
8123,4.062,-0.000874036
8124,4.0625,-0.000873121
8125,4.063,-0.000874952
8126,4.0635,-0.000874647
8127,4.064,-0.00087251
8128,4.0645,-0.000875257
8129,4.065,-0.000875562
8130,4.0655,-0.000874647
8131,4.066,-0.000873426
8132,4.0665,-0.000873121
8133,4.067,-0.000876173
8134,4.0675,-0.000873731
8135,4.068,-0.000874036
8136,4.0685,-0.000874036
8137,4.069,-0.000872816
8138,4.0695,-0.000874036
8139,4.07,-0.000873426
8140,4.0705,-0.000874647
8141,4.071,-0.000873121
8142,4.0715,-0.000872816
8143,4.072,-0.00087251
8144,4.0725,-0.000875867
8145,4.073,-0.000874647
8146,4.0735,-0.0008719
8147,4.074,-0.000874341
8148,4.0745,-0.000872205
8149,4.075,-0.000874647
8150,4.0755,-0.000870374
8151,4.076,-0.000873121
8152,4.0765,-0.000874341
8153,4.077,-0.000875257
8154,4.0775,-0.000872205
8155,4.078,-0.000873121
8156,4.0785,-0.0008719
8157,4.079,-0.000875257
8158,4.0795,-0.000873121
8159,4.08,-0.000874036
8160,4.0805,-0.000873426
8161,4.081,-0.000873121
8162,4.0815,-0.000872205
8163,4.082,-0.000872205
8164,4.0825,-0.000871595
8165,4.083,-0.000872205
8166,4.0835,-0.000870984
8167,4.084,-0.000872205
8168,4.0845,-0.000870679
8169,4.085,-0.0008719
8170,4.0855,-0.000873731
8171,4.086,-0.00087251
8172,4.0865,-0.00087251
8173,4.087,-0.000873426
8174,4.0875,-0.000872205
8175,4.088,-0.000871595
8176,4.0885,-0.000871595
8177,4.089,-0.000871595
8178,4.0895,-0.000871595
8179,4.09,-0.00087251
8180,4.0905,-0.000871595
8181,4.091,-0.000873121
8182,4.0915,-0.000870374
8183,4.092,-0.000870984
8184,4.0925,-0.00087129
8185,4.093,-0.000870374
8186,4.0935,-0.000870374
8187,4.094,-0.000872205
8188,4.0945,-0.000871595
8189,4.095,-0.000871595
8190,4.0955,-0.000871595
8191,4.096,-0.000873121
8192,4.0965,-0.000869459
8193,4.097,-0.000870679
8194,4.0975,-0.0008719
8195,4.098,-0.000870984
8196,4.0985,-0.000872816
8197,4.099,-0.000873426
8198,4.0995,-0.000870679
8199,4.1,-0.000870679
8200,4.1005,-0.000870679
8201,4.101,-0.000869459
8202,4.1015,-0.000869764
8203,4.102,-0.000872205
8204,4.1025,-0.000871595
8205,4.103,-0.000870679
8206,4.1035,-0.000871595
8207,4.104,-0.000869459
8208,4.1045,-0.000869764
8209,4.105,-0.000868848
8210,4.1055,-0.000870374
8211,4.106,-0.000870984
8212,4.1065,-0.000871595
8213,4.107,-0.000869153
8214,4.1075,-0.000869764
8215,4.108,-0.000870984
8216,4.1085,-0.000870679
8217,4.109,-0.000870679
8218,4.1095,-0.0008719
8219,4.11,-0.000868543
8220,4.1105,-0.000870679
8221,4.111,-0.000869764
8222,4.1115,-0.000867322
8223,4.112,-0.000868238
8224,4.1125,-0.000868543
8225,4.113,-0.000870374
8226,4.1135,-0.000872205
8227,4.114,-0.000868543
8228,4.1145,-0.000870374
8229,4.115,-0.000869459
8230,4.1155,-0.000869764
8231,4.116,-0.000869153
8232,4.1165,-0.000868238
8233,4.117,-0.000868543
8234,4.1175,-0.000869764
8235,4.118,-0.000869459
8236,4.1185,-0.000867933
8237,4.119,-0.000869459
8238,4.1195,-0.000869459
8239,4.12,-0.000869764
8240,4.1205,-0.000869153
8241,4.121,-0.000869764
8242,4.1215,-0.000869764
8243,4.122,-0.000868543
8244,4.1225,-0.000867933
8245,4.123,-0.000868543
8246,4.1235,-0.000867017
8247,4.124,-0.000867017
8248,4.1245,-0.000868238
8249,4.125,-0.000868238
8250,4.1255,-0.000867933
8251,4.126,-0.000867627
8252,4.1265,-0.000867933
8253,4.127,-0.000867322
8254,4.1275,-0.000869764
8255,4.128,-0.000867627
8256,4.1285,-0.000867322
8257,4.129,-0.000868543
8258,4.1295,-0.000867322
8259,4.13,-0.000867933
8260,4.1305,-0.000868543
8261,4.131,-0.000868238
8262,4.1315,-0.000867322
8263,4.132,-0.000867933
8264,4.1325,-0.000869459
8265,4.133,-0.000867627
8266,4.1335,-0.000868238
8267,4.134,-0.000867322
8268,4.1345,-0.000868238
8269,4.135,-0.000866712
8270,4.1355,-0.000867017
8271,4.136,-0.000866712
8272,4.1365,-0.000867322
8273,4.137,-0.000869764
8274,4.1375,-0.000866712
8275,4.138,-0.000866102
8276,4.1385,-0.000866407
8277,4.139,-0.000867017
8278,4.1395,-0.000867322
8279,4.14,-0.000866407
8280,4.1405,-0.000866712
8281,4.141,-0.000867322
8282,4.1415,-0.000868238
8283,4.142,-0.000864576
8284,4.1425,-0.000868238
8285,4.143,-0.000866712
8286,4.1435,-0.000865796
8287,4.144,-0.000868238
8288,4.1445,-0.000866407
8289,4.145,-0.000864881
8290,4.1455,-0.000868238
8291,4.146,-0.000867322
8292,4.1465,-0.000867017
8293,4.147,-0.000866102
8294,4.1475,-0.000864881
8295,4.148,-0.000866102
8296,4.1485,-0.000864881
8297,4.149,-0.000867017
8298,4.1495,-0.000867627
8299,4.15,-0.000865491
8300,4.1505,-0.000866102
8301,4.151,-0.000867017
8302,4.1515,-0.000865491
8303,4.152,-0.000865491
8304,4.1525,-0.000864881
8305,4.153,-0.000866407
8306,4.1535,-0.000864881
8307,4.154,-0.00086366
8308,4.1545,-0.000864576
8309,4.155,-0.000865186
8310,4.1555,-0.000865186
8311,4.156,-0.000864576
8312,4.1565,-0.000864881
8313,4.157,-0.000864881
8314,4.1575,-0.000865796
8315,4.158,-0.000866102
8316,4.1585,-0.000864881
8317,4.159,-0.000866102
8318,4.1595,-0.000864271
8319,4.16,-0.000866407
8320,4.1605,-0.000864576
8321,4.161,-0.000864881
8322,4.1615,-0.000863965
8323,4.162,-0.000864576
8324,4.1625,-0.000866102
8325,4.163,-0.000863965
8326,4.1635,-0.000867322
8327,4.164,-0.00086305
8328,4.1645,-0.00086366
8329,4.165,-0.000865796
8330,4.1655,-0.000865491
8331,4.166,-0.000867933
8332,4.1665,-0.000864881
8333,4.167,-0.000864576
8334,4.1675,-0.000864881
8335,4.168,-0.000862134
8336,4.1685,-0.000862745
8337,4.169,-0.00086366
8338,4.1695,-0.00086366
8339,4.17,-0.000863965
8340,4.1705,-0.00086366
8341,4.171,-0.000864881
